-9.752890217865927136e-01,-1.671966399900818079e+00,1.242310298341976926e+00,-2.879176020071921194e+00,1.426884683705706536e+00,1.624062457879643651e+00,7.029504170878064090e-03
-9.677577934515085856e-01,-1.672083972341714020e+00,1.246975320192262204e+00,-2.886066417004792051e+00,1.432302265169147937e+00,1.626585941302849836e+00,1.120896207226884135e-02
-9.603339346786561315e-01,-1.672145594823359005e+00,1.251528335751799004e+00,-2.892774740911909337e+00,1.437541844048194406e+00,1.629099036399215494e+00,1.525249564500192126e-02
-9.530202564919851849e-01,-1.672161299352137975e+00,1.255970142657328648e+00,-2.899305592509153318e+00,1.442609940223452902e+00,1.631592151291896053e+00,1.916604731589994712e-02
-9.458188951508561537e-01,-1.672139409522018116e+00,1.260301658864398489e+00,-2.905663445000715939e+00,1.447512387977627046e+00,1.634057521719212813e+00,2.295538821514924582e-02
-9.387314470626852980e-01,-1.672086843549297486e+00,1.264523902957161772e+00,-2.911852642739835684e+00,1.452254471078488152e+00,1.636488897426575440e+00,2.662607632239093192e-02
-9.317590758656878469e-01,-1.672009362474313310e+00,1.268637979354912959e+00,-2.917877402003611120e+00,1.456841031118724539e+00,1.638881283188139415e+00,3.018342886199831820e-02
-9.249025972343815072e-01,-1.671911773443587768e+00,1.272645067146638276e+00,-2.923741813294793435e+00,1.461276554304803188e+00,1.641230724836656218e+00,3.363250564875626403e-02
-9.181625458828752695e-01,-1.671798096215694418e+00,1.276546411576847895e+00,-2.929449844715806606e+00,1.465565240874990405e+00,1.643534132364247613e+00,3.697810079585696352e-02
-9.117254629572429936e-01,-1.671781481541746217e+00,1.280350521928828700e+00,-2.934882206791347592e+00,1.469766675979112369e+00,1.645637772518608877e+00,4.018715309753832787e-02
-9.056614276498312632e-01,-1.671891936409334756e+00,1.284060606806942229e+00,-2.939995018156562612e+00,1.473899063097878770e+00,1.647496557070514456e+00,4.324860595443532491e-02
-8.999449065269159442e-01,-1.672099538484459247e+00,1.287675228018579032e+00,-2.944807075912058814e+00,1.477950537729626479e+00,1.649146531207339228e+00,4.617013693825771509e-02
-8.945526524095127607e-01,-1.672378827300717630e+00,1.291192996948436589e+00,-2.949336071446643448e+00,1.481911436817996419e+00,1.650619072053359115e+00,4.895871389815260877e-02
-8.894634157222598425e-01,-1.672708157203933732e+00,1.294612665387332662e+00,-2.953598655479193980e+00,1.485773981424078016e+00,1.651941520566260868e+00,5.162070645614651176e-02
-8.846577054096469439e-01,-1.673069161955806017e+00,1.297933189130548559e+00,-2.957610499274535343e+00,1.489532012496619595e+00,1.653137707142859902e+00,5.416197773397001675e-02
-8.801175892272999901e-01,-1.673446308828024476e+00,1.301153770713283642e+00,-2.961386352258386090e+00,1.493180769241398309e+00,1.654228392113149315e+00,5.658795987886275358e-02
-8.758265254954665791e-01,-1.673826524604121513e+00,1.304273886082891520e+00,-2.964940096243187106e+00,1.496716701800024918e+00,1.655231637860798299e+00,5.890371630725260710e-02
-8.717692201438480559e-01,-1.674198879526195727e+00,1.307293298863356101e+00,-2.968284796464176090e+00,1.500137311682328445e+00,1.656163125819329673e+00,6.111399304687335776e-02
-8.679315042150816950e-01,-1.674554318088096183e+00,1.310212065025732286e+00,-2.971432749613342139e+00,1.503441014760320549e+00,1.657036428843814857e+00,6.322326111622116052e-02
-8.643002280270380977e-01,-1.674885427849267749e+00,1.313030530153921793e+00,-2.974395529047851205e+00,1.506627022706998220e+00,1.657863247284682373e+00,6.523575152076972750e-02
-8.608631689947814358e-01,-1.675186239250958886e+00,1.315749321027951613e+00,-2.977184027339153882e+00,1.509695239612813822e+00,1.658653615367640555e+00,6.715548415438579721e-02
-8.576089507361610575e-01,-1.675452050856991004e+00,1.318369332893976287e+00,-2.979808496319203748e+00,1.512646171185093813e+00,1.659416083115341722e+00,6.898629165969731580e-02
-8.545269715715821945e-01,-1.675679275590737927e+00,1.320891713520738531e+00,-2.982278584771015151e+00,1.515480844468585442e+00,1.660157877957959993e+00,7.073183911223365761e-02
-8.516073409095713531e-01,-1.675865304457530458e+00,1.323317844933995735e+00,-2.984603373902131818e+00,1.518200736447812726e+00,1.660885049313769235e+00,7.239564024111043439e-02
-8.488408223089218829e-01,-1.676008384973544540e+00,1.325649323557344328e+00,-2.986791410731417962e+00,1.520807710226742548e+00,1.661602598732306646e+00,7.398107077650689645e-02
